log_number,metric,threshold,precision,recall,f1
1645,delta_chao1,12.295238095238098,0.3333333333333333,0.5,0.4
1645,delta_hill_q1,3.231737359158897,1.0,1.0,1.0
1645,delta_hill_q2,2.693482426826872,1.0,1.0,1.0
1645,delta_completeness,0.09879514653038757,0.5,0.5,0.5
1645,delta_coverage,0.0021254657498210316,0.0,0.0,0.0
1645,zscore_chao1,1.3842128620190435,1.0,0.5,0.6666666666666666
1645,zscore_hill_q1,0.8543927749276219,1.0,1.0,1.0
1645,zscore_hill_q2,1.5020962425673778,1.0,1.0,1.0
1645,reldelta_chao1,0.1515777496674111,1.0,0.5,0.6666666666666666
1645,reldelta_hill_q1,0.12784421042050984,1.0,1.0,1.0
1645,reldelta_hill_q2,0.17847911864319546,1.0,1.0,1.0
1649,delta_chao1,28.414828738512952,0.0,0.0,0.0
1649,delta_hill_q1,2.213814402321969,1.0,1.0,1.0
1649,delta_hill_q2,1.4419229720878395,1.0,1.0,1.0
1649,delta_completeness,0.0854422205960576,0.0,0.0,0.0
1649,delta_coverage,0.004726900915583754,0.0,0.0,0.0
1649,zscore_chao1,1.0899314500412247,0.0,0.0,0.0
1649,zscore_hill_q1,1.013653673328647,1.0,1.0,1.0
1649,zscore_hill_q2,0.752406318944415,1.0,1.0,1.0
1649,reldelta_chao1,0.2387063713284032,0.0,0.0,0.0
1649,reldelta_hill_q1,0.08482957306355861,1.0,1.0,1.0
1649,reldelta_hill_q2,0.06813527163555438,1.0,1.0,1.0
1653,delta_chao1,5.0,0.0,0.0,0.0
1653,delta_hill_q1,0.3914657130456627,0.5,1.0,0.6666666666666666
1653,delta_hill_q2,0.16390207312687455,0.5,1.0,0.6666666666666666
1653,delta_completeness,0.07692307692307687,0.0,0.0,0.0
1653,delta_coverage,0.0019157088122605526,0.0,0.0,0.0
1653,zscore_chao1,2.04705858173488,0.0,0.0,0.0
1653,zscore_hill_q1,2.852542821362267,1.0,1.0,1.0
1653,zscore_hill_q2,2.8763004894905153,1.0,1.0,1.0
1653,reldelta_chao1,0.3596153845872171,0.0,0.0,0.0
1653,reldelta_hill_q1,0.056180079404954675,0.5,1.0,0.6666666666666666
1653,reldelta_hill_q2,0.025283960489076322,0.5,1.0,0.6666666666666666
1659,delta_chao1,27.51111111111112,0.3333333333333333,1.0,0.5
1659,delta_hill_q1,3.0240163155255715,0.5,1.0,0.6666666666666666
1659,delta_hill_q2,1.0086290395332007,0.5,1.0,0.6666666666666666
1659,delta_completeness,0.15223112059318744,0.0,0.0,0.0
1659,delta_coverage,0.0074740286245439935,0.0,0.0,0.0
1659,zscore_chao1,1.5185644516873091,0.0,0.0,0.0
1659,zscore_hill_q1,1.1969668674910596,1.0,1.0,1.0
1659,zscore_hill_q2,1.1408345607843084,1.0,1.0,1.0
1659,reldelta_chao1,0.32591133674808825,0.0,0.0,0.0
1659,reldelta_hill_q1,0.07526973930416242,0.5,1.0,0.6666666666666666
1659,reldelta_hill_q2,0.03894536651385258,0.5,1.0,0.6666666666666666
1665,delta_chao1,2.4000000000000004,0.5,1.0,0.6666666666666666
1665,delta_hill_q1,0.7851405141758092,1.0,1.0,1.0
1665,delta_hill_q2,0.6929922738132754,1.0,1.0,1.0
1665,delta_completeness,inf,0.0,0.0,0.0
1665,delta_coverage,inf,0.0,0.0,0.0
1665,zscore_chao1,2.891827561434873,1.0,1.0,1.0
1665,zscore_hill_q1,1.2248139334149466,1.0,1.0,1.0
1665,zscore_hill_q2,1.7035775881213817,1.0,1.0,1.0
1665,reldelta_chao1,0.29999999997,0.0,0.0,0.0
1665,reldelta_hill_q1,0.11096239654070639,1.0,1.0,1.0
1665,reldelta_hill_q2,0.10890820284708264,1.0,1.0,1.0
1670,delta_chao1,16.26190476190476,0.0,0.0,0.0
1670,delta_hill_q1,7.83890404277235,0.0,0.0,0.0
1670,delta_hill_q2,2.5625945423914978,0.0,0.0,0.0
1670,delta_completeness,0.06164472745505983,0.0,0.0,0.0
1670,delta_coverage,0.005736538131032476,0.0,0.0,0.0
1670,zscore_chao1,1.1335220726728332,0.0,0.0,0.0
1670,zscore_hill_q1,1.3850253708951106,0.0,0.0,0.0
1670,zscore_hill_q2,1.6047056248978102,0.0,0.0,0.0
1670,reldelta_chao1,0.2206805340475837,0.0,0.0,0.0
1670,reldelta_hill_q1,0.19420051356118512,0.0,0.0,0.0
1670,reldelta_hill_q2,0.11831043843537514,0.0,0.0,0.0
1673,delta_chao1,4.958333333333343,0.5,0.5,0.5
1673,delta_hill_q1,5.14265013549034,0.0,0.0,0.0
1673,delta_hill_q2,4.8030648482547385,0.0,0.0,0.0
1673,delta_completeness,0.03415474994046208,0.5,0.5,0.5
1673,delta_coverage,0.003644174717070292,0.3333333333333333,0.5,0.4
1673,zscore_chao1,1.5880483232625708,1.0,0.5,0.6666666666666666
1673,zscore_hill_q1,1.317967962555187,0.0,0.0,0.0
1673,zscore_hill_q2,1.3777584756359413,0.0,0.0,0.0
1673,reldelta_chao1,0.07617640320658423,1.0,0.5,0.6666666666666666
1673,reldelta_hill_q1,0.17658367795339203,0.0,0.0,0.0
1673,reldelta_hill_q2,0.3372791093182611,0.0,0.0,0.0
1678,delta_chao1,7.625,0.3333333333333333,1.0,0.5
1678,delta_hill_q1,0.9326721439385044,1.0,1.0,1.0
1678,delta_hill_q2,0.49876516486957456,1.0,1.0,1.0
1678,delta_completeness,0.09308558156155067,0.0,0.0,0.0
1678,delta_coverage,0.0014151776489628731,0.0,0.0,0.0
1678,zscore_chao1,0.7117610320590937,0.5,1.0,0.6666666666666666
1678,zscore_hill_q1,1.1449123968229837,0.5,1.0,0.6666666666666666
1678,zscore_hill_q2,1.1921929862639267,0.0,0.0,0.0
1678,reldelta_chao1,0.5785714285301021,0.5,1.0,0.6666666666666666
1678,reldelta_hill_q1,0.09203389532688033,1.0,1.0,1.0
1678,reldelta_hill_q2,0.061563007363295,1.0,1.0,1.0
167,delta_chao1,4.800000000000001,0.5,1.0,0.6666666666666666
167,delta_hill_q1,0.6358815588960376,0.5,1.0,0.6666666666666666
167,delta_hill_q2,0.4706274705137126,0.0,0.0,0.0
167,delta_completeness,0.06666666666666665,0.0,0.0,0.0
167,delta_coverage,0.0037037037037036535,0.0,0.0,0.0
167,zscore_chao1,2.8918275633015367,1.0,1.0,1.0
167,zscore_hill_q1,1.8838063422186007,1.0,1.0,1.0
167,zscore_hill_q2,1.5344106252029954,0.0,0.0,0.0
167,reldelta_chao1,0.5333333332740741,1.0,1.0,1.0
167,reldelta_hill_q1,0.12348555815802886,1.0,1.0,1.0
167,reldelta_hill_q2,0.12519447178297094,0.0,0.0,0.0
1687,delta_chao1,5.21875,0.3333333333333333,1.0,0.5
1687,delta_hill_q1,2.883977036843845,0.0,0.0,0.0
1687,delta_hill_q2,3.0083464606655386,0.0,0.0,0.0
1687,delta_completeness,0.018155875055505644,0.0,0.0,0.0
1687,delta_coverage,0.0038791580165950523,0.0,0.0,0.0
1687,zscore_chao1,1.4584428915643879,1.0,1.0,1.0
1687,zscore_hill_q1,1.3119506463313382,0.5,1.0,0.6666666666666666
1687,zscore_hill_q2,1.0987851860367936,0.0,0.0,0.0
1687,reldelta_chao1,0.10986792663454796,1.0,1.0,1.0
1687,reldelta_hill_q1,0.11976166686124769,0.0,0.0,0.0
1687,reldelta_hill_q2,0.22328626542980246,0.0,0.0,0.0
1688,delta_chao1,24.062499999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333
1688,delta_hill_q1,2.5871505077624626,1.0,0.6666666666666666,0.8
1688,delta_hill_q2,2.4047167112173167,1.0,0.3333333333333333,0.5
1688,delta_completeness,0.06940929583305383,0.2,0.3333333333333333,0.25
1688,delta_coverage,0.0013635468053200261,0.0,0.0,0.0
1688,zscore_chao1,1.4742279999278225,1.0,0.3333333333333333,0.5
1688,zscore_hill_q1,1.1201964474052748,1.0,0.3333333333333333,0.5
1688,zscore_hill_q2,0.4661151074648599,0.5,0.3333333333333333,0.4
1688,reldelta_chao1,0.4899777282763479,0.5,0.3333333333333333,0.4
1688,reldelta_hill_q1,0.1309193426417125,1.0,0.6666666666666666,0.8
1688,reldelta_hill_q2,0.17764487559746195,1.0,0.3333333333333333,0.5
1690,delta_chao1,3.4708333333333243,0.0,0.0,0.0
1690,delta_hill_q1,4.2373021123622205,1.0,0.5,0.6666666666666666
1690,delta_hill_q2,2.9048791879541707,1.0,0.5,0.6666666666666666
1690,delta_completeness,0.049580601806432034,0.0,0.0,0.0
1690,delta_coverage,0.0013949832193169698,0.5,0.5,0.5
1690,zscore_chao1,0.33922121927028953,0.0,0.0,0.0
1690,zscore_hill_q1,0.7870005120047736,0.3333333333333333,0.5,0.4
1690,zscore_hill_q2,0.8754012384936495,0.3333333333333333,0.5,0.4
1690,reldelta_chao1,0.022683747411727566,0.0,0.0,0.0
1690,reldelta_hill_q1,0.11339768189213374,1.0,0.5,0.6666666666666666
1690,reldelta_hill_q2,0.11890108976574765,1.0,0.5,0.6666666666666666
1693,delta_chao1,8.8,0.0,0.0,0.0
1693,delta_hill_q1,0.9101277312292222,0.5,1.0,0.6666666666666666
1693,delta_hill_q2,0.9822395630589753,0.5,1.0,0.6666666666666666
1693,delta_completeness,inf,0.0,0.0,0.0
1693,delta_coverage,inf,0.0,0.0,0.0
1693,zscore_chao1,0.631048510084161,0.1111111111111111,1.0,0.2
1693,zscore_hill_q1,0.7677107728743453,0.2,1.0,0.3333333333333333
1693,zscore_hill_q2,0.8417546924005258,0.25,1.0,0.4
1693,reldelta_chao1,inf,0.0,0.0,0.0
1693,reldelta_hill_q1,0.0472507897922064,0.5,1.0,0.6666666666666666
1693,reldelta_hill_q2,0.08154415726827362,0.5,1.0,0.6666666666666666
1704,delta_chao1,1.6,0.5,1.0,0.6666666666666666
1704,delta_hill_q1,1.1436439950560988,1.0,1.0,1.0
1704,delta_hill_q2,0.8471208053205572,1.0,1.0,1.0
1704,delta_completeness,inf,0.0,0.0,0.0
1704,delta_coverage,inf,0.0,0.0,0.0
1704,zscore_chao1,2.8918275595682044,1.0,1.0,1.0
1704,zscore_hill_q1,2.8918275573335985,1.0,1.0,1.0
1704,zscore_hill_q2,2.8918275545911993,1.0,1.0,1.0
1704,reldelta_chao1,0.39999999992,0.0,0.0,0.0
1704,reldelta_hill_q1,0.28591099870684245,0.0,0.0,0.0
1704,reldelta_hill_q2,0.2117802012877833,0.0,0.0,0.0
1706,delta_chao1,10.416666666666668,0.25,1.0,0.4
1706,delta_hill_q1,2.2438618578702894,1.0,1.0,1.0
1706,delta_hill_q2,1.2933851487470687,1.0,1.0,1.0
1706,delta_completeness,0.0704245827320471,0.0,0.0,0.0
1706,delta_coverage,0.0021890333510014015,1.0,1.0,1.0
1706,zscore_chao1,1.5063555231781218,0.5,1.0,0.6666666666666666
1706,zscore_hill_q1,1.2245981458354347,1.0,1.0,1.0
1706,zscore_hill_q2,1.065651971214076,0.3333333333333333,1.0,0.5
1706,reldelta_chao1,0.32377293526656115,0.0,0.0,0.0
1706,reldelta_hill_q1,0.10696245004244166,1.0,1.0,1.0
1706,reldelta_hill_q2,0.08406189241175321,1.0,1.0,1.0
1712,delta_chao1,3.7083333333333357,0.6,0.75,0.6666666666666666
1712,delta_hill_q1,1.985015468375872,0.0,0.0,0.0
1712,delta_hill_q2,0.8466055618216366,0.0,0.0,0.0
1712,delta_completeness,0.03413403992873154,0.5,0.25,0.3333333333333333
1712,delta_coverage,0.0022745917466084897,0.5,0.25,0.3333333333333333
1712,zscore_chao1,0.26152601640608486,1.0,0.75,0.8571428571428571
1712,zscore_hill_q1,1.2368598904129826,0.0,0.0,0.0
1712,zscore_hill_q2,0.7534446885865563,0.25,0.25,0.25
1712,reldelta_chao1,0.10214285713947421,1.0,0.5,0.6666666666666666
1712,reldelta_hill_q1,0.15097574853571463,0.0,0.0,0.0
1712,reldelta_hill_q2,0.07053147323212834,0.0,0.0,0.0
1714,delta_chao1,10.935714285714283,0.0,0.0,0.0
1714,delta_hill_q1,1.9580420173259172,0.0,0.0,0.0
1714,delta_hill_q2,1.4349644243878807,0.0,0.0,0.0
1714,delta_completeness,0.27432037988419156,0.0,0.0,0.0
1714,delta_coverage,0.010416957235214075,0.0,0.0,0.0
1714,zscore_chao1,2.076262018254449,0.0,0.0,0.0
1714,zscore_hill_q1,1.2717798538383336,0.5,1.0,0.6666666666666666
1714,zscore_hill_q2,1.208411369397039,0.5,1.0,0.6666666666666666
1714,reldelta_chao1,0.4201733412907213,0.0,0.0,0.0
1714,reldelta_hill_q1,0.23318772761909107,0.0,0.0,0.0
1714,reldelta_hill_q2,0.22143016835689264,0.0,0.0,0.0
1715,delta_chao1,11.302886904761877,0.0,0.0,0.0
1715,delta_hill_q1,3.6368554235693153,0.5,1.0,0.6666666666666666
1715,delta_hill_q2,2.9117869267734307,1.0,1.0,1.0
1715,delta_completeness,0.09269827507856981,0.3333333333333333,1.0,0.5
1715,delta_coverage,0.001984716104187212,0.0,0.0,0.0
1715,zscore_chao1,1.5624035597148505,0.0,0.0,0.0
1715,zscore_hill_q1,0.9492905519533169,0.2,1.0,0.3333333333333333
1715,zscore_hill_q2,0.9303822011170994,0.25,1.0,0.4
1715,reldelta_chao1,0.08441528764722749,0.0,0.0,0.0
1715,reldelta_hill_q1,0.10491742912181046,0.5,1.0,0.6666666666666666
1715,reldelta_hill_q2,0.11347869727213807,0.5,1.0,0.6666666666666666
1721,delta_chao1,15.562639553429044,1.0,0.5,0.6666666666666666
1721,delta_hill_q1,17.881447318594176,1.0,0.5,0.6666666666666666
1721,delta_hill_q2,9.100168989674028,1.0,0.5,0.6666666666666666
1721,delta_completeness,0.06828390898962816,0.0,0.0,0.0
1721,delta_coverage,0.012759947457685106,0.0,0.0,0.0
1721,zscore_chao1,1.1009548679282204,0.0,0.0,0.0
1721,zscore_hill_q1,0.6854266443658796,0.5,0.5,0.5
1721,zscore_hill_q2,0.6622252465935425,0.5,0.5,0.5
1721,reldelta_chao1,0.10942504676482284,1.0,0.5,0.6666666666666666
1721,reldelta_hill_q1,0.3967937919551689,1.0,0.5,0.6666666666666666
1721,reldelta_hill_q2,0.36229293365051696,1.0,0.5,0.6666666666666666
1722,delta_chao1,7.0333028083028175,0.3333333333333333,1.0,0.5
1722,delta_hill_q1,2.8940500656292274,0.0,0.0,0.0
1722,delta_hill_q2,1.602277499865477,0.0,0.0,0.0
1722,delta_completeness,0.05764408656739495,0.0,0.0,0.0
1722,delta_coverage,0.002553915336760415,0.25,1.0,0.4
1722,zscore_chao1,0.5174534287564033,0.0,0.0,0.0
1722,zscore_hill_q1,1.0401784129466487,0.0,0.0,0.0
1722,zscore_hill_q2,0.9683320392378578,0.0,0.0,0.0
1722,reldelta_chao1,0.08996011278325168,0.5,1.0,0.6666666666666666
1722,reldelta_hill_q1,0.15294442382508958,0.0,0.0,0.0
1722,reldelta_hill_q2,0.1247440170430103,0.0,0.0,0.0
1728,delta_chao1,2.4000000000000004,1.0,1.0,1.0
1728,delta_hill_q1,0.5685061342696853,1.0,1.0,1.0
1728,delta_hill_q2,0.507124922839612,0.0,0.0,0.0
1728,delta_completeness,inf,0.0,0.0,0.0
1728,delta_coverage,inf,0.0,0.0,0.0
1728,zscore_chao1,0.4830458909563151,1.0,1.0,1.0
1728,zscore_hill_q1,0.47053756767450305,1.0,1.0,1.0
1728,zscore_hill_q2,0.9408654818601314,0.5,1.0,0.6666666666666666
1728,reldelta_chao1,0.21428571427040816,0.0,0.0,0.0
1728,reldelta_hill_q1,0.04954241742874393,1.0,1.0,1.0
1728,reldelta_hill_q2,0.04768216169752763,0.0,0.0,0.0
1733,delta_chao1,1.6,0.5,0.6666666666666666,0.5714285714285714
1733,delta_hill_q1,1.4334444381352747,1.0,0.3333333333333333,0.5
1733,delta_hill_q2,1.2611317753292628,1.0,0.3333333333333333,0.5
1733,delta_completeness,inf,0.0,0.0,0.0
1733,delta_coverage,inf,0.0,0.0,0.0
1733,zscore_chao1,0.07543909396121679,1.0,1.0,1.0
1733,zscore_hill_q1,0.3075918229263923,1.0,0.6666666666666666,0.8
1733,zscore_hill_q2,0.4230678200942899,1.0,0.6666666666666666,0.8
1733,reldelta_chao1,0.7999999996,1.0,0.3333333333333333,0.5
1733,reldelta_hill_q1,0.7167222187092762,1.0,0.3333333333333333,0.5
1733,reldelta_hill_q2,0.6305658873493485,1.0,0.3333333333333333,0.5
1736,delta_chao1,3.5583333333333407,0.2,0.3333333333333333,0.25
1736,delta_hill_q1,3.224750747456106,1.0,0.3333333333333333,0.5
1736,delta_hill_q2,2.3584133755997323,1.0,0.3333333333333333,0.5
1736,delta_completeness,0.06022057637072542,0.25,0.3333333333333333,0.2857142857142857
1736,delta_coverage,0.0012012033185737625,0.2,0.3333333333333333,0.25
1736,zscore_chao1,1.7554416864267688,1.0,0.3333333333333333,0.5
1736,zscore_hill_q1,1.722738744762328,1.0,0.3333333333333333,0.5
1736,zscore_hill_q2,1.951385117298032,1.0,0.3333333333333333,0.5
1736,reldelta_chao1,0.06326048205742282,0.5,0.3333333333333333,0.4
1736,reldelta_hill_q1,0.12882800393778987,0.5,0.3333333333333333,0.4
1736,reldelta_hill_q2,0.17296766478449732,1.0,0.3333333333333333,0.5
1737,delta_chao1,5.698809523809523,0.0,0.0,0.0
1737,delta_hill_q1,1.3393422827773849,0.5,1.0,0.6666666666666666
1737,delta_hill_q2,1.0586437790857763,1.0,1.0,1.0
1737,delta_completeness,0.19188163643207679,0.0,0.0,0.0
1737,delta_coverage,0.002183091719005159,0.0,0.0,0.0
1737,zscore_chao1,0.8127521359376028,0.0,0.0,0.0
1737,zscore_hill_q1,1.2000129521110625,1.0,1.0,1.0
1737,zscore_hill_q2,0.8127471056639306,1.0,1.0,1.0
1737,reldelta_chao1,0.09551371550113594,0.0,0.0,0.0
1737,reldelta_hill_q1,0.2518307889219,0.0,0.0,0.0
1737,reldelta_hill_q2,0.17379459234386907,1.0,1.0,1.0
1739,delta_chao1,7.0,0.25,0.5,0.3333333333333333
1739,delta_hill_q1,0.9895202427121852,1.0,1.0,1.0
1739,delta_hill_q2,1.4221352798121583,1.0,1.0,1.0
1739,delta_completeness,0.17993045206159963,0.0,0.0,0.0
1739,delta_coverage,0.0006479734047736274,0.0,0.0,0.0
1739,zscore_chao1,1.2835298217219806,0.0,0.0,0.0
1739,zscore_hill_q1,1.1419401599463175,1.0,0.5,0.6666666666666666
1739,zscore_hill_q2,1.1449331235408382,1.0,0.5,0.6666666666666666
1739,reldelta_chao1,0.3131957676381997,1.0,0.5,0.6666666666666666
1739,reldelta_hill_q1,0.04300772615649588,0.6666666666666666,1.0,0.8
1739,reldelta_hill_q2,0.09326307688888369,1.0,0.5,0.6666666666666666
174,delta_chao1,6.4,1.0,0.5,0.6666666666666666
174,delta_hill_q1,1.8711521425872473,1.0,1.0,1.0
174,delta_hill_q2,1.2357423444791262,0.6666666666666666,1.0,0.8
174,delta_completeness,inf,0.0,0.0,0.0
174,delta_coverage,inf,0.0,0.0,0.0
174,zscore_chao1,0.45798032949546,1.0,1.0,1.0
174,zscore_hill_q1,2.2601130064481723,1.0,0.5,0.6666666666666666
174,zscore_hill_q2,1.1808952152194123,0.5,0.5,0.5
174,reldelta_chao1,0.3037634408505058,0.0,0.0,0.0
174,reldelta_hill_q1,0.0834821416494601,1.0,1.0,1.0
174,reldelta_hill_q2,0.06557418689274491,0.6666666666666666,1.0,0.8
1753,delta_chao1,2.4000000000000004,0.5,1.0,0.6666666666666666
1753,delta_hill_q1,0.021544734087446393,1.0,1.0,1.0
1753,delta_hill_q2,0.025411389719893762,1.0,1.0,1.0
1753,delta_completeness,inf,0.0,0.0,0.0
1753,delta_coverage,inf,0.0,0.0,0.0
1753,zscore_chao1,2.8918275614348703,1.0,1.0,1.0
1753,zscore_hill_q1,2.891752833302795,1.0,1.0,1.0
1753,zscore_hill_q2,2.891725539543939,1.0,1.0,1.0
1753,reldelta_chao1,0.4285714285102041,0.0,0.0,0.0
1753,reldelta_hill_q1,0.0032726805461691763,1.0,1.0,1.0
1753,reldelta_hill_q2,0.004076859784116329,1.0,1.0,1.0
1760,delta_chao1,50.023156623442645,0.0,0.0,0.0
1760,delta_hill_q1,9.967804159235762,0.0,0.0,0.0
1760,delta_hill_q2,6.156812394648449,0.0,0.0,0.0
1760,delta_completeness,0.16264001943892065,0.0,0.0,0.0
1760,delta_coverage,0.02759960311618076,0.0,0.0,0.0
1760,zscore_chao1,1.503997037465564,0.0,0.0,0.0
1760,zscore_hill_q1,1.4705982874608114,0.0,0.0,0.0
1760,zscore_hill_q2,1.5582224294182176,0.0,0.0,0.0
1760,reldelta_chao1,0.37751818810873405,0.0,0.0,0.0
1760,reldelta_hill_q1,0.28826732519793413,0.0,0.0,0.0
1760,reldelta_hill_q2,0.3575437868769066,0.0,0.0,0.0
1762,delta_chao1,6.605555555555558,0.0,0.0,0.0
1762,delta_hill_q1,1.1343928772602148,0.0,0.0,0.0
1762,delta_hill_q2,0.7211631606667153,0.0,0.0,0.0
1762,delta_completeness,0.1173619461629013,0.0,0.0,0.0
1762,delta_coverage,0.0028587917580145117,0.0,0.0,0.0
1762,zscore_chao1,1.2684746629324102,0.0,0.0,0.0
1762,zscore_hill_q1,0.9284802905511051,0.0,0.0,0.0
1762,zscore_hill_q2,1.7442037062713838,0.0,0.0,0.0
1762,reldelta_chao1,0.19382910270254816,0.0,0.0,0.0
1762,reldelta_hill_q1,0.10392386951193405,0.0,0.0,0.0
1762,reldelta_hill_q2,0.08747582833132372,0.0,0.0,0.0
1765,delta_chao1,25.93044752182682,0.0,0.0,0.0
1765,delta_hill_q1,6.427588237895684,1.0,0.6666666666666666,0.8
1765,delta_hill_q2,1.41497213585461,1.0,0.6666666666666666,0.8
1765,delta_completeness,0.11053559996016687,0.0,0.0,0.0
1765,delta_coverage,0.0016407040538344853,0.0,0.0,0.0
1765,zscore_chao1,1.4251453059741581,0.5,0.3333333333333333,0.4
1765,zscore_hill_q1,1.1906325760693721,1.0,0.6666666666666666,0.8
1765,zscore_hill_q2,2.31575458573173,1.0,0.3333333333333333,0.5
1765,reldelta_chao1,0.22913728366505454,0.0,0.0,0.0
1765,reldelta_hill_q1,0.29792032904288,1.0,0.6666666666666666,0.8
1765,reldelta_hill_q2,0.08151414885370584,1.0,0.6666666666666666,0.8
1782,delta_chao1,16.11153547539419,0.0,0.0,0.0
1782,delta_hill_q1,2.249709253580909,0.5,0.5,0.5
1782,delta_hill_q2,0.5861934509235702,0.5,0.5,0.5
1782,delta_completeness,0.08641358884679101,0.3333333333333333,0.5,0.4
1782,delta_coverage,0.0027933395689253016,0.5,0.5,0.5
1782,zscore_chao1,1.3451544701621985,0.5,0.5,0.5
1782,zscore_hill_q1,1.1314585881577672,0.0,0.0,0.0
1782,zscore_hill_q2,1.1723030176907738,0.0,0.0,0.0
1782,reldelta_chao1,0.11890260898706599,0.0,0.0,0.0
1782,reldelta_hill_q1,0.12401853291270928,0.0,0.0,0.0
1782,reldelta_hill_q2,0.02896046351022181,0.5,0.5,0.5
1789,delta_chao1,20.31111111111111,0.0,0.0,0.0
1789,delta_hill_q1,3.06513487593881,1.0,0.5,0.6666666666666666
1789,delta_hill_q2,1.0442616608249757,1.0,1.0,1.0
1789,delta_completeness,0.05221323363708169,0.0,0.0,0.0
1789,delta_coverage,0.002856421650230645,0.0,0.0,0.0
1789,zscore_chao1,0.9722085618083504,0.0,0.0,0.0
1789,zscore_hill_q1,0.8235524363421722,1.0,1.0,1.0
1789,zscore_hill_q2,0.8129421738613208,1.0,0.5,0.6666666666666666
1789,reldelta_chao1,0.18653292470799906,0.0,0.0,0.0
1789,reldelta_hill_q1,0.09813609282317604,1.0,0.5,0.6666666666666666
1789,reldelta_hill_q2,0.0485544821456273,1.0,1.0,1.0
1792,delta_chao1,13.725396825396835,0.5,1.0,0.6666666666666666
1792,delta_hill_q1,3.0046668530950775,1.0,1.0,1.0
1792,delta_hill_q2,1.2009658487787007,1.0,1.0,1.0
1792,delta_completeness,0.05258756672364279,0.0,0.0,0.0
1792,delta_coverage,0.006828829129010283,0.0,0.0,0.0
1792,zscore_chao1,1.0988703225181267,0.25,1.0,0.4
1792,zscore_hill_q1,1.1468677124023126,1.0,1.0,1.0
1792,zscore_hill_q2,0.9405644100335304,0.5,1.0,0.6666666666666666
1792,reldelta_chao1,0.256751145013014,1.0,1.0,1.0
1792,reldelta_hill_q1,0.07572550989026794,1.0,1.0,1.0
1792,reldelta_hill_q2,0.05345533511378318,1.0,1.0,1.0
1793,delta_chao1,21.93201522209678,0.3333333333333333,0.3333333333333333,0.3333333333333333
1793,delta_hill_q1,3.368736245366387,1.0,0.6666666666666666,0.8
1793,delta_hill_q2,0.8148361813643383,1.0,0.6666666666666666,0.8
1793,delta_completeness,0.1209378936358213,0.0,0.0,0.0
1793,delta_coverage,0.0029350441244510583,0.25,0.3333333333333333,0.2857142857142857
1793,zscore_chao1,1.293360881269173,0.0,0.0,0.0
1793,zscore_hill_q1,0.7251271249345502,0.3333333333333333,0.3333333333333333,0.3333333333333333
1793,zscore_hill_q2,0.6781142350740883,0.5,0.3333333333333333,0.4
1793,reldelta_chao1,0.2406690402354698,0.5,0.3333333333333333,0.4
1793,reldelta_hill_q1,0.14446473911999858,1.0,0.6666666666666666,0.8
1793,reldelta_hill_q2,0.04427871236046807,1.0,0.6666666666666666,0.8
1798,delta_chao1,2.4000000000000004,0.0,0.0,0.0
1798,delta_hill_q1,2.580113080806324,0.0,0.0,0.0
1798,delta_hill_q2,2.0443172137000434,0.0,0.0,0.0
1798,delta_completeness,0.027147046501885486,0.0,0.0,0.0
1798,delta_coverage,0.002619105974826952,0.0,0.0,0.0
1798,zscore_chao1,1.382421198250221,0.0,0.0,0.0
1798,zscore_hill_q1,0.6227104352200311,0.0,0.0,0.0
1798,zscore_hill_q2,1.5075003899988701,0.0,0.0,0.0
1798,reldelta_chao1,0.06639610389428013,0.0,0.0,0.0
1798,reldelta_hill_q1,0.16767187372679235,0.0,0.0,0.0
1798,reldelta_hill_q2,0.2013954816757894,0.0,0.0,0.0
1804,delta_chao1,5.923809523809517,0.0,0.0,0.0
1804,delta_hill_q1,1.2923110579063923,0.5,1.0,0.6666666666666666
1804,delta_hill_q2,1.3337280442547446,0.5,1.0,0.6666666666666666
1804,delta_completeness,0.087968509017955,0.0,0.0,0.0
1804,delta_coverage,0.003718054200522014,0.0,0.0,0.0
1804,zscore_chao1,0.9551873143574006,0.0,0.0,0.0
1804,zscore_hill_q1,1.169525423638242,0.0,0.0,0.0
1804,zscore_hill_q2,1.130495259818306,0.0,0.0,0.0
1804,reldelta_chao1,0.08138957816211537,0.0,0.0,0.0
1804,reldelta_hill_q1,0.052659335018511784,0.5,1.0,0.6666666666666666
1804,reldelta_hill_q2,0.08931928830319316,0.5,1.0,0.6666666666666666
1812,delta_chao1,11.81051587301587,0.5,0.5,0.5
1812,delta_hill_q1,2.2885631179094457,1.0,0.5,0.6666666666666666
1812,delta_hill_q2,0.9349300787180495,1.0,0.5,0.6666666666666666
1812,delta_completeness,0.16880767727143142,0.5,0.5,0.5
1812,delta_coverage,0.00266692349497899,0.0,0.0,0.0
1812,zscore_chao1,0.9564981184887416,0.5,0.5,0.5
1812,zscore_hill_q1,0.6456086490569033,0.5,0.5,0.5
1812,zscore_hill_q2,0.9147647056200874,1.0,0.5,0.6666666666666666
1812,reldelta_chao1,0.2614870509561281,0.0,0.0,0.0
1812,reldelta_hill_q1,0.20818424539912173,1.0,0.5,0.6666666666666666
1812,reldelta_hill_q2,0.11387043297601657,1.0,0.5,0.6666666666666666
1813,delta_chao1,10.4,0.5,0.3333333333333333,0.4
1813,delta_hill_q1,1.9960480680612385,0.6666666666666666,0.6666666666666666,0.6666666666666666
